Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY12,OUT035,1040.488125935066
FDU15,OUT035,798.2187592183618
FDQ19,OUT046,4040.8276809565286
DRF15,OUT045,2327.567468022564
DRE25,OUT019,-486.2497909225058
FDK57,OUT018,1608.0418263252504
FDD33,OUT010,1818.2512613181898
FDR34,OUT027,5116.748104739425
FDU04,OUT045,1857.7516065912205
FDE35,OUT019,-866.8848025379848
NCD31,OUT035,2673.37008953889
FDJ56,OUT035,1703.8069673646387
NCU53,OUT046,2704.3915225355013
FDD39,OUT035,3446.2352372360765
NCU17,OUT019,-251.42921210679924
FDJ20,OUT046,2125.8011675146117
NCW41,OUT018,2201.093886154951
FDL52,OUT035,781.7859952238068
FDS39,OUT035,2398.5144444004254
DRJ47,OUT045,2683.0068217569788
FDP13,OUT010,-1166.9842362252093
DRK39,OUT010,-636.4109288241598
FDF28,OUT010,148.4811862202332
FDB09,OUT045,1988.9692316535657
FDM51,OUT046,1760.0394447780855
DRM49,OUT018,449.272674409076
DRF23,OUT013,2841.775762017467
DRH01,OUT035,2763.37224150775
FDH12,OUT027,3193.339169127532
FDA28,OUT019,113.97250241856091
FDW37,OUT018,1142.743306856064
FDF02,OUT046,1723.7024946125457
DRL37,OUT046,726.2727222869144
NCF43,OUT046,2350.8041102711577
FDH08,OUT010,1808.1353515344672
FDR34,OUT019,1781.3628702556744
NCK19,OUT049,3042.4677640127484
NCD55,OUT018,399.5643789452879
FDT27,OUT049,3831.4182241060334
FDQ57,OUT045,2280.9990954720706
FDA47,OUT035,2760.8634480102046
DRG15,OUT027,2432.085306459747
FDE05,OUT018,2057.0420319966506
FDN46,OUT046,1555.6998832505924
FDX27,OUT027,2939.0585015858815
FDT51,OUT045,1788.4876605610189
FDU33,OUT013,824.1829281217506
FDJ16,OUT027,2379.9827065855497
FDD20,OUT019,129.61749352388142
FDT36,OUT049,652.0384579521924
DRF15,OUT027,3833.132682107942
FDN52,OUT010,-462.09907673613634
FDC22,OUT027,4509.8407757619425
FDX15,OUT045,2475.09250650373
FDT13,OUT013,3011.9657844838075
FDU04,OUT017,2063.988585638057
FDU31,OUT019,1644.644364061358
FDW59,OUT027,2860.072205253542
NCO29,OUT046,2701.6758092607633
FDL15,OUT035,2539.949919348728
FDI41,OUT049,2382.54879259842
FDQ48,OUT049,1741.0836114648846
DRI39,OUT013,895.8527182029648
FDI08,OUT013,4098.014204863983
FDC21,OUT049,1939.1267659282166
FDF58,OUT035,1123.8222943087749
FDS08,OUT010,1016.70208971182
FDE47,OUT045,1886.2833023301937
NCP18,OUT019,505.74553963354265
NCR41,OUT013,1594.670183401322
FDA27,OUT013,4044.677670668607
FDA43,OUT035,3284.7474601686263
FDA49,OUT045,1316.6660234258015
NCE55,OUT018,2529.674354833289
DRM49,OUT027,2187.129455325121
FDF22,OUT027,4830.568362488033
FDQ15,OUT018,1052.4681413663784
NCS54,OUT017,2895.351615980282
NCY05,OUT013,651.7983435656497
FDR45,OUT046,3855.4800352346065
FDK57,OUT049,1993.4444635246327
FDF41,OUT010,1976.7667071474716
FDV21,OUT046,2082.7401886483713
FDD51,OUT046,768.3059840878705
FDF33,OUT046,2122.9390941007005
FDA38,OUT046,3815.3464884232235
FDR56,OUT045,3132.4333212306374
NCN41,OUT017,2074.670584074338
FDC60,OUT027,2941.449687521206
FDB47,OUT045,3219.4193699154566
DRH01,OUT013,2740.6406273058383
FDW08,OUT046,1798.1350062077545
FDF38,OUT027,2173.7671977580612
FDY32,OUT017,2786.4025601046305
FDG34,OUT049,1869.3989504526544
FDG47,OUT019,2202.5860867832234
NCF18,OUT035,3065.808929421095
FDL39,OUT019,977.1897683994612
NCH55,OUT035,2084.5178397469717
DRJ35,OUT049,1079.25962259472
FDS44,OUT035,3973.1370928482647
DRE01,OUT018,3385.088791670263
FDY39,OUT013,3055.866245662168
FDY32,OUT018,2340.3329353195004
FDR33,OUT027,3229.487593889251
NCP50,OUT049,1314.7469513929245
FDZ47,OUT018,1354.1208232265926
FDU57,OUT049,2533.17463794355
FDY44,OUT013,3235.3288050439296
DRH59,OUT018,916.4966197872418
FDB03,OUT027,5232.201829116049
FDY46,OUT045,2871.9114305707335
FDM39,OUT045,2659.798971504875
FDY36,OUT035,1359.4727169995167
NCM55,OUT035,2961.17228353511
FDJ50,OUT010,-988.8383237820817
DRL60,OUT013,2393.1153880560596
NCJ54,OUT049,3711.7177852508175
FDX59,OUT017,738.7927570915199
FDI07,OUT013,3277.3270849852124
DRF51,OUT010,-1310.3522061963013
FDM14,OUT017,1909.5960397050949
FDP21,OUT045,2973.7523007546843
FDE40,OUT035,1126.4029668494622
FDE05,OUT035,2471.784380230689
FDM13,OUT027,3561.019671217873
FDC34,OUT027,3964.723878620207
NCI55,OUT018,1641.3758234153065
NCE43,OUT018,2354.9395329113468
FDW58,OUT018,1408.9642505396332
FDG60,OUT045,3648.4767174184235
FDV31,OUT017,2994.909605122608
FDR47,OUT013,3155.3668889137625
FDM60,OUT019,-1136.0885952826502
NCF06,OUT018,3785.1495657113264
NCN26,OUT027,3309.485730248285
FDQ59,OUT049,1523.9223565931607
FDF09,OUT046,774.4158160683291
NCS06,OUT017,4312.283700764296
FDT44,OUT046,1999.498098436874
FDI19,OUT017,4012.706574331998
FDT22,OUT017,1106.475502869609
NCF54,OUT027,4138.223230153715
DRG25,OUT045,2829.7165189019142
FDB59,OUT017,3249.6726293938846
FDQ37,OUT017,3187.4067576225643
FDP56,OUT035,974.9602600962389
FDW44,OUT035,2958.9103197281074
FDJ26,OUT010,1559.4328713960276
FDU43,OUT018,3559.0364180881734
FDW33,OUT045,1605.64416074146
NCX53,OUT027,3740.7866669798677
FDN56,OUT010,558.1797137525282
DRF15,OUT049,2430.958579602011
FDO33,OUT017,1950.924265595866
FDZ39,OUT010,-147.90832326520467
NCJ19,OUT017,967.233669866313
FDU01,OUT035,3084.3334147387504
FDT12,OUT035,3746.8080428505054
NCM18,OUT018,692.1287396347907
FDP19,OUT017,2236.837784544143
NCR42,OUT049,612.1515504984272
FDN10,OUT046,1963.2801491299178
FDG44,OUT017,1108.4046432890318
FDQ10,OUT046,2788.0261189201847
DRH13,OUT049,1711.1695764221367
FDT52,OUT013,3935.056505034401
FDM56,OUT045,1755.8288725343446
NCO43,OUT010,-290.3495992453536
NCV29,OUT035,2930.393058483023
NCF06,OUT013,4139.714326881527
FDO50,OUT035,1569.8711811516114
FDT59,OUT013,3691.849455047137
FDX40,OUT027,2070.739348578805
FDE50,OUT017,3142.7957959797204
FDX51,OUT017,3347.92456146123
NCD30,OUT018,1257.3645511415234
FDK15,OUT013,1671.3208161701332
FDL12,OUT045,995.4804375428648
FDK46,OUT017,4232.4142699641525
DRH49,OUT010,-647.7618755195872
FDQ57,OUT046,2417.9522078635055
FDY59,OUT017,1689.5835766193923
FDO09,OUT018,3866.818804559676
NCG30,OUT035,2067.2123845355964
FDM09,OUT017,2859.0782013362186
NCN17,OUT027,3074.93418377341
NCS42,OUT013,1468.6273469281732
FDD02,OUT019,-22.62936096440535
FDE34,OUT013,2918.7907980321907
FDU38,OUT045,2936.3936098586855
FDB33,OUT046,2631.9252025655733
NCJ29,OUT017,1550.201911639626
FDZ27,OUT035,876.4305924684013
FDI40,OUT013,1649.3221368750092
FDG22,OUT013,711.1146659144724
FDT51,OUT017,2000.9581930463173
FDF20,OUT018,2920.4414155643462
FDV50,OUT035,1994.07505120922
FDT02,OUT049,635.5551512880484
DRC49,OUT017,2388.2292924749636
FDF26,OUT049,2555.694713209159
FDV52,OUT035,2013.9161354974494
FDX59,OUT049,684.3235747091967
FDV25,OUT035,3639.1150916214247
FDW23,OUT027,2125.578771352317
FDE53,OUT018,1414.3217924401688
FDA19,OUT017,2289.9825888776104
FDH22,OUT046,2073.500012376113
NCO41,OUT013,1619.8336710151925
FDX12,OUT017,4025.492801844186
FDF17,OUT013,3143.696455168363
FDS11,OUT045,3529.6835864288732
FDR51,OUT035,2552.7623406242783
FDT49,OUT010,-194.40015190359554
FDC56,OUT013,2021.4468179097894
FDR13,OUT027,3379.2415785972553
FDQ60,OUT035,2117.660632990257
FDN38,OUT049,4055.511032807277
NCL29,OUT013,2543.236681308248
FDO13,OUT027,4047.8196383330505
FDE26,OUT018,2008.6203746248793
FDA31,OUT010,913.7622419126274
FDX14,OUT035,1276.3085150577099
FDA34,OUT045,2692.743894262341
FDF26,OUT013,2548.2912560953555
FDE38,OUT045,2599.679533638817
DRI11,OUT046,1907.0332094075711
FDQ60,OUT027,3419.0053841303015
FDL21,OUT027,2166.8278424130694
DRC12,OUT027,4435.555058516897
FDC47,OUT046,3645.268923459822
FDE57,OUT045,2235.6617275614262
FDT14,OUT045,1853.0237610932527
NCZ53,OUT046,3088.5761856796307
FDE28,OUT018,3358.4999943325674
FDR19,OUT035,2492.91600380154
NCF54,OUT019,830.7477031610179
FDZ08,OUT046,1487.47590048876
NCJ05,OUT018,2151.148453578702
FDF59,OUT046,2084.3372113365913
NCO05,OUT035,1733.801156298141
FDW24,OUT018,577.531160478713
NCX42,OUT018,2347.7677678026666
NCA53,OUT035,862.9724299172958
FDI45,OUT019,973.4748121767625
FDG46,OUT046,1937.7852189742553
FDM20,OUT010,2030.53099025329
FDW11,OUT010,-857.1440884966141
FDX08,OUT035,3015.4131228762417
NCK17,OUT035,794.1739989434282
FDK32,OUT018,2229.074227960955
NCA42,OUT035,2631.7948877691233
DRI01,OUT035,2769.255827196379
NCL55,OUT049,3974.59233712664
DRE25,OUT018,1158.6892258754815
FDD14,OUT017,3011.6488845402637
FDB10,OUT046,3786.259035561554
DRN11,OUT035,2407.21206769906
FDP38,OUT018,568.4478401028173
NCA30,OUT017,3072.2370267793594
FDT15,OUT017,2975.590229675363
NCP55,OUT018,596.3195623941428
FDF12,OUT035,2503.2296301258757
FDM21,OUT018,3725.306098439949
FDX56,OUT035,3463.065409850533
FDF10,OUT017,2471.6387539578573
FDT32,OUT045,3033.5859930208244
FDM51,OUT018,1420.6312757199194
NCR50,OUT018,2130.3209063661197
FDI19,OUT049,3908.3377663231513
FDX21,OUT017,1868.1580888499448
FDR31,OUT035,2549.641568899271
FDY02,OUT013,4168.7154764763545
NCA29,OUT045,2629.6407359920267
NCX17,OUT046,3698.8370195050957
FDM12,OUT045,3017.1334540493262
FDI53,OUT027,4003.45944347739
NCU30,OUT049,2672.9519822090515
FDC56,OUT027,3434.9904012660118
FDK27,OUT018,1712.9827196271508
NCK18,OUT017,2772.8755751550925
FDB52,OUT019,2124.5939855986217
DRG25,OUT027,4381.746860486033
FDZ13,OUT049,800.3721900565579
FDB57,OUT019,1759.5385313686565
FDR40,OUT046,1442.885596572276
NCO14,OUT019,-1175.0507997996465
NCN19,OUT045,2905.8109612098633
FDQ28,OUT019,580.8595413975127
FDO13,OUT018,2330.82830612197
FDK48,OUT013,1344.1240315112082
FDU07,OUT018,2201.2889582398348
FDW20,OUT046,2095.0531766051427
FDV12,OUT010,-226.68245679758547
FDH24,OUT013,2570.6587708839797
FDV59,OUT049,3496.1749319295923
FDK57,OUT045,1844.8267622940039
FDL16,OUT027,2152.075844880892
NCQ17,OUT046,2535.3813135545643
FDJ15,OUT018,2662.329456411244
FDX24,OUT049,1620.8472832167172
FDT47,OUT046,1719.0122797808872
FDT10,OUT049,1092.873727760787
FDZ37,OUT018,1203.095789739673
FDW43,OUT027,5199.517164121717
DRN36,OUT017,1610.8606085542706
FDJ14,OUT045,1301.6597877711465
FDA32,OUT013,3540.186228324208
FDJ38,OUT019,1173.083090527114
FDQ57,OUT017,2491.3874066645803
NCQ41,OUT019,1183.7808654974797
FDG56,OUT049,1155.6492526356888
DRC13,OUT027,3428.686721186328
FDV55,OUT035,2456.0236469675438
FDQ49,OUT045,2470.950985880685
FDE29,OUT010,-948.8761634326365
FDR03,OUT013,3374.557369615941
FDD45,OUT049,1642.8840339329763
FDN38,OUT010,2117.8479616511468
FDT56,OUT046,1118.6622011206782
FDT48,OUT045,3190.1174509062985
FDU03,OUT049,2983.8229697062197
FDC56,OUT010,14.619887066044612
NCO43,OUT027,2993.5293038450327
FDQ27,OUT017,1868.5620572099288
FDR03,OUT046,3407.519465344434
DRH23,OUT010,-1033.8392061615014
FDG22,OUT045,608.891254987102
NCJ42,OUT013,1669.89304588933
FDR24,OUT046,1600.2273728437867
FDW60,OUT035,3005.7364025557763
FDJ08,OUT013,3104.551930390662
DRL59,OUT018,572.7475827567978
FDG60,OUT010,1801.3380770624062
FDW27,OUT017,2721.6980061274953
FDX14,OUT018,909.8700734832819
FDC20,OUT013,1032.8288057669852
NCS29,OUT018,3876.115663327073
FDJ56,OUT046,1729.0243463994848
FDB20,OUT019,-589.5903559249564
FDL28,OUT027,5082.7327404178795
FDW01,OUT018,2124.1612729922927
FDL03,OUT046,3264.3995297539514
FDX22,OUT049,3437.9898490537307
FDJ21,OUT035,2445.5586711732467
FDR31,OUT045,2412.200572933172
FDG21,OUT035,2815.2524189963733
FDS22,OUT027,2214.96007991799
FDK08,OUT035,1812.2269453250774
FDE17,OUT018,2125.784094533694
NCN30,OUT017,1653.8498883162829
FDT50,OUT046,1645.3711693661899
NCX42,OUT049,2661.4007347932347
FDJ12,OUT035,3488.659785463198
NCA18,OUT027,3303.8585583335516
FDP23,OUT019,1559.7328145087376
FDX12,OUT013,3760.8067468806985
FDN40,OUT018,2117.117127249163
FDV48,OUT035,1458.7185334257665
NCY54,OUT013,2726.115637228271
FDL16,OUT010,-1192.8929588301253
FDR45,OUT018,3502.03493252967
FDJ52,OUT046,2616.551226699754
DRG01,OUT017,1325.861280894067
FDP52,OUT013,3693.110728014406
FDU58,OUT017,3161.034085735271
FDL02,OUT045,1656.4602268249146
FDG28,OUT013,3921.6380875974282
FDA19,OUT035,2235.2603872544423
FDW46,OUT027,2576.619124987148
NCD43,OUT049,1710.5792454711336
DRG39,OUT013,847.003939588918
NCF55,OUT049,660.4117937720875
FDJ07,OUT046,1947.904645494651
FDE08,OUT046,2453.768356631932
FDP56,OUT019,-1015.3581264313543
FDT45,OUT045,793.4038935216668
FDF17,OUT018,2785.990516620921
FDX44,OUT046,1558.0144174982852
FDM28,OUT027,4272.253740258049
FDI36,OUT049,3279.1566626570275
FDS07,OUT045,1829.883183431637
FDD36,OUT045,1849.9153277537262
FDW11,OUT046,1080.1028188030614
FDN40,OUT049,2496.285404260547
NCQ18,OUT049,1586.5139488732239
NCQ54,OUT017,2754.075089997961
NCS42,OUT045,1386.659549061922
DRH39,OUT010,-732.637856667483
FDC09,OUT027,3237.491270900122
FDT08,OUT010,575.52589407911
FDC08,OUT035,3776.20097487382
FDT20,OUT017,838.7400323394977
FDS35,OUT035,1165.7221740902605
FDX58,OUT018,2593.124992549623
FDW58,OUT046,1753.0150699192163
DRD27,OUT046,1616.8762554835703
FDH32,OUT019,-277.847245688783
FDS26,OUT035,4178.446503021958
FDQ31,OUT046,1604.4739376886719
FDP11,OUT018,3189.3079685161065
FDD58,OUT017,1740.3692055680149
FDM33,OUT045,3362.092300010292
FDZ16,OUT049,3151.087284160996
NCS29,OUT010,2240.4042996064672
NCM18,OUT019,-955.2773738120159
FDP11,OUT049,3540.398478774776
NCC42,OUT017,2388.3762874329113
DRM23,OUT046,2788.7002901752567
NCN55,OUT027,5174.963681587382
FDK46,OUT013,4111.287340672105
FDR01,OUT046,3294.159665860294
NCA05,OUT045,2309.346351527958
NCP43,OUT017,2900.731449441184
FDR12,OUT010,910.3624410429766
FDQ01,OUT013,4104.754770097352
FDM13,OUT046,2169.797403075878
FDQ19,OUT017,4111.670022831124
FDK56,OUT019,1082.162245801519
NCX06,OUT010,932.6079583343962
FDO56,OUT027,3469.911852058969
FDU45,OUT045,1777.1842636770452
FDI16,OUT019,-1006.9891047634301
FDL32,OUT046,1974.552664464165
FDA07,OUT046,2175.9372038304427
FDA14,OUT045,2217.9864119928825
FDV46,OUT027,3680.8569316093053
NCO07,OUT035,3434.027296234897
NCP41,OUT046,1767.1443551586417
FDY60,OUT018,2064.9954439899884
FDN38,OUT017,3996.9798492285045
FDO15,OUT046,1360.7533202432387
FDT60,OUT013,2021.045667008526
FDA55,OUT035,3755.488354687419
FDE02,OUT010,-366.80789732055564
DRJ39,OUT049,3497.238694182335
FDV34,OUT035,1373.9553332350188
FDS20,OUT027,4381.796730581613
FDF02,OUT027,3099.6505005375657
FDW40,OUT017,2428.8156603951065
NCB43,OUT046,2978.147809289425
FDR58,OUT017,1612.0907386394538
DRJ59,OUT035,789.4819043881289
NCD30,OUT017,1692.5515346860338
FDE14,OUT017,1774.4954279752565
FDC28,OUT018,1420.4489620296808
FDU16,OUT018,1075.3238900000579
NCD19,OUT035,1016.2241100182291
FDU21,OUT046,718.9609837291937
FDV59,OUT027,4906.532626921253
FDU03,OUT045,2891.3285606441787
FDC33,OUT010,1401.7475401155243
NCR42,OUT035,682.0618641351612
DRH59,OUT035,1332.820915392731
NCM31,OUT035,2387.962152335793
FDS50,OUT035,3562.7545936570386
FDP39,OUT046,954.7325169640826
FDQ55,OUT013,2028.3438141054794
FDV36,OUT019,128.2672380535223
FDI05,OUT027,2702.1860337838298
FDS45,OUT027,3221.3367288377776
FDA39,OUT045,628.6921563338838
FDC37,OUT010,-118.35370897079702
FDJ60,OUT027,4175.582862132884
DRQ35,OUT046,2045.6751668145153
NCJ06,OUT046,1948.2815485720494
NCY42,OUT018,2010.4859973874409
DRM37,OUT049,3116.3175656575477
FDR14,OUT045,721.281851880427
FDE51,OUT049,813.623116066432
FDT33,OUT017,2845.637156709694
FDR08,OUT013,1894.12303095455
FDE36,OUT010,809.4126380262314
FDL22,OUT019,-449.50357041475945
FDR44,OUT013,2259.2988024975057
FDI56,OUT019,-410.7502172551758
FDE47,OUT010,124.91171291065984
FDV27,OUT010,-350.7293734503328
FDV10,OUT049,815.3058387495985
FDC40,OUT045,1198.8840831253328
NCX41,OUT013,3366.205910353805
NCQ38,OUT027,3089.666141551308
FDV12,OUT027,3148.5980190315604
FDE52,OUT017,1579.5012451945804
FDG20,OUT027,4358.329715085667
FDV16,OUT027,2045.5588213171577
FDI32,OUT017,1995.8221313646354
FDJ32,OUT049,1151.4763076039817
FDN39,OUT018,2462.644900730156
FDY34,OUT017,2854.2612960902916
FDC14,OUT035,852.967982987393
FDA55,OUT017,3796.1739097843383
FDZ50,OUT010,998.6750996942719
DRG13,OUT049,2618.7823585622245
FDP01,OUT013,2498.1900876500004
NCG54,OUT017,2849.9591482217365
FDM13,OUT045,2043.7453991328657
NCO18,OUT027,4266.434551808532
NCW41,OUT013,2521.3475188872544
FDM52,OUT027,3780.9149532904557
NCF55,OUT035,692.8909881933796
FDT09,OUT046,2214.32464011549
NCM19,OUT035,1825.0155170183862
FDW12,OUT018,2154.143968895325
FDP15,OUT019,2154.3995846174366
FDK36,OUT045,785.4728386158677
FDZ25,OUT035,2888.3556595471164
NCW06,OUT049,3092.646825560907
FDW60,OUT046,3008.3772855796124
DRC49,OUT013,2296.7490727248223
NCT17,OUT035,3116.912163806235
NCN06,OUT018,2298.122799413788
FDC45,OUT013,2784.6071777062753
DRJ47,OUT019,825.2135988278897
NCF06,OUT045,4007.8750232660095
FDE21,OUT010,61.723501726432005
DRG27,OUT013,672.5087970031163
FDW40,OUT049,2326.0503700677655
NCO53,OUT046,2969.2070005750866
FDE23,OUT049,835.3130764359084
FDQ16,OUT046,1764.6733014728525
FDS26,OUT045,3959.899484608104
FDZ13,OUT010,-1051.464616109064
FDS14,OUT049,2516.6284741395502
FDC10,OUT045,1882.743737777564
FDY16,OUT049,3012.8960701627802
FDJ20,OUT035,2199.5731562257133
FDV43,OUT035,866.2559788326325
FDZ32,OUT027,3270.38403319761
FDR23,OUT046,2849.713433234545
FDN24,OUT035,990.2294056973769
FDE34,OUT027,4334.335625395717
FDU31,OUT013,3614.241921958892
FDW33,OUT018,1421.8703308761033
FDU26,OUT046,1948.1310597810225
FDE20,OUT027,4271.609165468442
NCW05,OUT035,1768.317452602525
FDB22,OUT018,2138.9654269231396
FDO56,OUT046,2052.4251612576627
FDA19,OUT027,3584.9842799552425
DRI39,OUT045,795.1562353074987
FDH52,OUT018,725.1439522063592
FDZ50,OUT035,3006.0557781195384
NCN42,OUT035,2415.1277775127237
FDB53,OUT013,2349.92054641516
DRG11,OUT017,1901.7191047825909
DRK11,OUT027,3875.487214820736
FDQ60,OUT017,2181.6745032397157
FDT36,OUT017,736.086053302206
DRG25,OUT018,2600.7540162055375
DRJ23,OUT046,3080.3428268477437
FDG05,OUT035,2637.2778719865746
NCK06,OUT018,1649.079738645014
FDU52,OUT017,2574.1231874180958
FDW07,OUT018,1215.1933144494978
NCM17,OUT045,686.3985838545486
FDA22,OUT045,2602.7332020581234
NCA41,OUT018,2781.5744721279043
FDF38,OUT035,868.2847545753757
FDH52,OUT046,1116.0266169152455
FDY58,OUT019,1713.5174921398575
FDZ16,OUT045,3016.4963385729498
NCM18,OUT017,1116.3819960889668
FDA22,OUT018,2351.9121031237737
NCJ43,OUT035,2896.106397336349
FDI34,OUT027,5134.401423337753
FDG56,OUT046,1179.86925844512
FDS34,OUT046,1944.9941960316792
DRC01,OUT035,953.3867348597851
FDQ04,OUT035,742.0691818553751
FDK04,OUT035,1036.074590866483
FDT51,OUT049,1913.7079559494887
FDV26,OUT017,3233.841097259705
FDS04,OUT049,2149.9301326233544
FDW43,OUT018,3420.221554147094
FDQ28,OUT010,579.361386427583
NCK06,OUT017,2078.035069370613
FDS23,OUT018,1805.8628789421055
FDZ36,OUT019,1153.1854258459061
FDE56,OUT018,810.8128158298059
FDW10,OUT027,4231.052688643482
NCN14,OUT045,2795.5769220824295
NCQ18,OUT045,1462.8410604020319
FDW08,OUT017,1922.6212363777158
FDU43,OUT035,3939.494611928647
FDR33,OUT010,-135.49414595452254
FDM24,OUT010,603.4572737396084
NCZ05,OUT046,1732.085472112245
NCV41,OUT035,1911.113001436257
FDV11,OUT018,2543.4030791925034
NCY05,OUT035,727.5545355080103
FDV44,OUT018,2827.7963321114803
FDW32,OUT049,1519.7866614333761
NCU18,OUT027,3703.114499199699
NCC43,OUT035,4071.9331118372647
FDW19,OUT013,1935.4517344034102
FDN31,OUT035,3202.13261573443
FDI48,OUT045,852.4672935582203
FDS24,OUT017,1651.2585579973675
FDF46,OUT049,1922.891121971421
DRG23,OUT017,2562.6234657244204
FDG14,OUT018,2179.885870872953
NCY30,OUT049,2869.213476541161
FDO28,OUT018,1656.5111671867198
DRD24,OUT035,2315.5990928580723
FDI33,OUT049,1500.2191082328209
FDN32,OUT046,3070.5231446229445
FDR16,OUT045,3326.828862879629
FDF26,OUT046,2587.7037615414592
NCN29,OUT018,523.5359896915616
FDE20,OUT045,2737.8114003684314
FDA46,OUT046,3096.0238370918814
FDU28,OUT045,2908.4635962542525
FDQ48,OUT045,1613.51610387642
FDV36,OUT013,2110.073761353997
FDR14,OUT018,512.5266931922815
FDP23,OUT017,3602.0224915596773
FDP56,OUT013,956.9000504383439
FDK48,OUT010,-601.9433837476245
FDR48,OUT046,2512.466871872326
NCY29,OUT049,997.445788773417
FDM22,OUT018,632.4841471216496
DRJ01,OUT013,2565.8497179817205
FDZ43,OUT045,3908.1553746820864
FDV03,OUT035,2571.9537115968706
FDX11,OUT027,4405.901793507292
NCA41,OUT027,4527.826308856325
FDE38,OUT017,2815.243919765737
FDI27,OUT018,484.2825779786799
FDN32,OUT013,3003.036511661252
NCN43,OUT017,2035.0986741630477
FDB47,OUT027,4722.184388912734
FDV03,OUT017,2620.4348589876317
NCN30,OUT045,1429.7166089065722
NCV54,OUT010,26.472010475947172
FDV07,OUT013,1874.56265346281
FDP07,OUT049,3242.8451528572623
FDK48,OUT018,947.5732944320043
FDM15,OUT019,579.7008348755335
FDY19,OUT027,3399.82610709226
FDK46,OUT046,4166.292836569541
FDY11,OUT045,1112.7014751029928
FDH09,OUT046,1208.6463833083544
FDO08,OUT027,4197.479325749722
FDU14,OUT013,3937.927154572826
FDD22,OUT027,3245.8592886739643
FDM27,OUT017,2694.764807835192
FDL02,OUT027,3206.6640999369265
NCA17,OUT035,2445.4889410015458
FDE38,OUT019,725.9023070179683
NCG07,OUT049,3027.3732031929103
DRC27,OUT013,3891.359553940172
FDA27,OUT035,4126.674539857646
FDW40,OUT045,2202.3803678810655
DRI11,OUT013,1903.484393221399
FDN50,OUT046,1649.2416563043662
FDR12,OUT046,2874.8694720980275
FDT34,OUT027,3100.3777464939485
FDW11,OUT035,1128.9227311561262
NCO30,OUT027,4346.092143621383
FDZ34,OUT017,3214.254031696604
FDU45,OUT017,1989.636616686359
NCD42,OUT035,731.463568769308
FDX25,OUT045,2744.1362661746825
NCR29,OUT046,1051.4601723590022
FDX43,OUT019,848.7938340837281
FDB04,OUT010,-478.1109290558088
FDR49,OUT027,2211.951373334159
FDS39,OUT018,2010.2902538897906
FDW58,OUT045,1611.4124839678843
FDG22,OUT019,-1387.9549134031986
FDG31,OUT017,1191.4635626187664
NCV53,OUT027,5257.5475847599155
DRJ37,OUT035,2439.7986211106327
FDV07,OUT035,1944.0844281598838
FDW52,OUT018,2367.261025281172
FDT15,OUT045,2940.044476554598
FDD02,OUT018,1606.4275132934854
FDM16,OUT035,1337.121066206033
NCE55,OUT046,2825.4314916413277
FDB57,OUT018,3325.06510740261
FDQ04,OUT013,731.8108923501131
FDQ47,OUT019,-1291.685264433152
FDY14,OUT019,2209.5685365407553
DRK37,OUT017,3086.703468296604
FDO25,OUT017,3465.323081943614
FDL57,OUT046,4208.671192684284
NCK29,OUT018,1684.7571753574884
FDK46,OUT027,5567.832054216604
NCB43,OUT010,1001.1335508449265
DRE01,OUT027,5181.727495443294
FDC46,OUT018,2611.3714509200945
FDQ23,OUT045,1644.4089403491962
FDX38,OUT049,898.6123602595035
FDG60,OUT018,3452.2438546922203
FDW55,OUT017,4166.91573793345
FDP39,OUT013,885.6956370578118
FDB20,OUT018,1061.226874796368
FDV21,OUT017,2118.5392782070267
FDZ02,OUT013,1619.824326716407
FDP19,OUT027,3589.6091592642333
FDA38,OUT035,3909.3875520512665
FDH22,OUT045,1892.0878819778445
DRM11,OUT045,4076.280357172858
FDO12,OUT027,4579.971596972115
FDT14,OUT049,1981.3740840466198
FDW34,OUT010,1963.6217499544582
FDG04,OUT027,4413.109662869974
FDW59,OUT018,1105.883446561813
FDR33,OUT018,1468.6804302976234
FDP32,OUT013,2183.2581682259042
FDL13,OUT027,5174.415654536366
FDD22,OUT013,1845.52505270057
FDV40,OUT027,2597.8785597560636
NCD55,OUT046,688.3194606201869
FDQ20,OUT010,-1107.6578460038727
FDD28,OUT045,854.9822643970401
FDC39,OUT045,3181.259889096211
NCR17,OUT049,1954.0601424932975
DRO35,OUT018,1576.9050540387398
FDF40,OUT049,3997.006307307005
FDR31,OUT018,2144.2409929405258
NCQ41,OUT017,3243.1795076288545
FDP38,OUT046,858.768753313605
NCU54,OUT027,4732.634030641071
FDG22,OUT018,337.8161566944327
DRK59,OUT013,3750.4724104149645
FDC37,OUT046,1802.6744481865462
NCO42,OUT013,2323.4120550627995
NCT42,OUT017,2528.9795799980056
FDX27,OUT035,1614.919168825174
FDV40,OUT018,878.4145994596329
FDT45,OUT027,2382.9309924006666
FDS47,OUT019,-551.885357544772
FDR45,OUT035,3868.4334201344027
FDB03,OUT045,3688.9319383534603
FDO49,OUT035,1022.4283049527439
FDU60,OUT027,4190.069008129853
FDB26,OUT018,628.8868198718847
FDB46,OUT017,3561.4765414967987
FDQ37,OUT019,1170.9646835177555
FDN03,OUT017,4175.029519360731
NCX30,OUT045,3829.67230556118
FDK32,OUT019,655.507714130872
DRM47,OUT013,3096.679205434237
NCO02,OUT046,1110.1132396302128
FDP04,OUT013,1057.3104200490052
NCO43,OUT049,1647.4039127937722
